app_key,app_display,surface_type,surface_name,file_path,function_name,function_kind,start_line,end_line,line_count,cyclomatic,loop_count,max_loop_depth,time_complexity,space_complexity,risk_level,risk_score,patterns,bound_controls,suggestions
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L390,arrow_function,390,435,46,13,0,0,O(1) (estimated),O(n) (estimated),low,7.35,,,Split this function into smaller pure helpers and add guard clauses.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L437,arrow_function,437,440,4,3,0,0,O(1) (estimated),O(1) (estimated),low,2.55,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L442,arrow_function,442,449,8,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L444,arrow_function,444,448,5,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L452,arrow_function,452,455,4,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L459,arrow_function,459,463,5,5,0,0,O(1) (estimated),O(n) (estimated),low,3.75,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L466,arrow_function,466,470,5,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L474,arrow_function,474,491,18,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,onPress,arrow_function,484,487,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L493,arrow_function,493,561,69,14,0,0,O(1) (estimated),O(n) (estimated),low,7.7,,,Split this function into smaller pure helpers and add guard clauses.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,fallback,arrow_function,545,554,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L575,arrow_function,575,621,47,8,0,0,O(1) (estimated),O(n) (estimated),low,5.6,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,fallback,arrow_function,605,613,9,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L623,arrow_function,623,654,32,7,0,0,O(1) (estimated),O(n) (estimated),low,4.45,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,fallback,arrow_function,639,641,3,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L656,arrow_function,656,687,32,7,0,0,O(1) (estimated),O(n) (estimated),low,4.45,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,fallback,arrow_function,672,674,3,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L689,arrow_function,689,720,32,7,0,0,O(1) (estimated),O(n) (estimated),low,4.45,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,fallback,arrow_function,705,707,3,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L722,arrow_function,722,726,5,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L728,arrow_function,728,766,39,8,0,0,O(1) (estimated),O(n) (estimated),low,4.8,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L768,arrow_function,768,797,30,6,0,0,O(1) (estimated),O(n) (estimated),low,4.1,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L799,arrow_function,799,817,19,7,0,0,O(1) (estimated),O(1) (estimated),low,3.95,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L894,arrow_function,894,896,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L897,arrow_function,897,899,3,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L898,arrow_function,898,898,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L911,arrow_function,911,914,4,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onChangeText:TextInput,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L924,arrow_function,924,940,17,3,0,0,O(1) (estimated),O(n) (estimated),low,3.05,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L927,arrow_function,927,927,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L994,arrow_function,994,994,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1005,arrow_function,1005,1005,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1014,arrow_function,1014,1026,13,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1017,arrow_function,1017,1017,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1037,arrow_function,1037,1058,22,4,0,0,O(1) (estimated),O(1) (estimated),low,2.9,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1050,arrow_function,1050,1050,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1075,arrow_function,1075,1098,24,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1088,arrow_function,1088,1088,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1093,arrow_function,1093,1093,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1107,arrow_function,1107,1123,17,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1119,arrow_function,1119,1119,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1132,arrow_function,1132,1141,10,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1152,arrow_function,1152,1168,17,3,0,0,O(1) (estimated),O(1) (estimated),low,2.55,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,inline_L1174,arrow_function,1174,1174,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:Button,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/book/[id].tsx,MetaRow,function_declaration,1182,1189,8,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,splitIntoSegments,function_declaration,23,45,23,4,1,1,O(n^2) (estimated),O(n) to O(n^2) (estimated),critical,17.4,linear lookup inside loop; allocation inside loop,,Pre-index collections before looping so membership checks become O(1).; Lift allocations out of loops and reuse buffers to reduce GC pressure.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,ReaderDocumentScreen,function_declaration,53,296,244,11,0,1,O(n) (estimated),O(n) (estimated),high,12.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L66,arrow_function,66,66,1,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L76,arrow_function,76,81,6,1,0,1,O(n) (estimated),O(1) (estimated),low,5.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L77,arrow_function,77,80,4,3,0,0,O(1) (estimated),O(1) (estimated),low,2.55,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L83,arrow_function,83,88,6,1,0,1,O(n) (estimated),O(1) (estimated),low,5.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L84,arrow_function,84,87,4,3,0,0,O(1) (estimated),O(1) (estimated),low,2.55,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L90,arrow_function,90,115,26,3,0,0,O(1) (estimated),O(n) (estimated),low,3.05,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L117,arrow_function,117,129,13,5,0,0,O(1) (estimated),O(n) (estimated),low,3.75,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L153,arrow_function,153,153,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L159,arrow_function,159,159,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L165,arrow_function,165,165,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L171,arrow_function,171,171,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L177,arrow_function,177,177,1,3,0,0,O(1) (estimated),O(n) (estimated),low,3.05,,onPress:Pressable,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
apps/mobile,MyLife Hub Mobile,file,[id],apps/mobile/app/(books)/reader/[id].tsx,inline_L190,arrow_function,190,217,28,5,0,0,O(1) (estimated),O(n) (estimated),low,3.75,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
